PreciseTimeStamp,e2EDurationInMilliseconds
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,125
30:00.0,140
30:00.0,3781
30:00.0,125
30:00.0,203
30:00.0,156
30:00.0,124
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,125
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,218
30:00.0,140
30:00.0,109
30:00.0,140
30:00.0,125
30:00.0,156
30:00.0,234
30:00.0,124
30:00.0,15
30:00.0,125
30:00.0,109
30:00.0,109
30:00.0,125
30:00.0,125
30:00.0,140
30:00.0,125
30:00.0,109
30:00.0,124
30:00.0,124
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,125
30:00.0,109
30:00.0,124
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,124
30:00.0,109
30:00.0,124
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,124
30:00.0,109
30:00.0,76609
30:00.0,75969
30:00.0,74734
30:00.0,73000
30:00.0,68953
30:00.0,66094
30:00.0,125
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,53453
30:00.0,53359
30:00.0,52875
30:00.0,52312
30:00.0,50391
30:00.0,124
30:00.0,140
30:00.0,140
30:00.0,124
30:00.0,125
30:00.0,140
30:00.0,44234
30:00.0,35359
30:00.0,41031
30:00.0,35015
30:00.0,39828
30:00.0,109
30:00.0,125
30:00.0,140
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,125
30:00.0,124
30:00.0,125
30:00.0,124
30:00.0,125
30:00.0,57109
30:00.0,49828
30:00.0,140
30:00.0,140
30:00.0,218
30:00.0,47297
30:00.0,45969
30:00.0,109
30:00.0,140
30:00.0,109
30:00.0,65516
30:00.0,125
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,66094
30:00.0,63484
30:00.0,63281
30:00.0,62641
30:00.0,124
30:00.0,61922
30:00.0,60297
30:00.0,56844
30:00.0,140
30:00.0,32890
30:00.0,140
30:00.0,31281
30:00.0,30609
30:00.0,26843
30:00.0,25031
30:00.0,51000
30:00.0,15421
30:00.0,6999
30:00.0,14187
30:00.0,11562
30:00.0,54719
30:00.0,50078
30:00.0,49797
30:00.0,187
30:00.0,124
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,48937
30:00.0,47812
30:00.0,46609
30:00.0,44156
30:00.0,40734
30:00.0,34328
30:00.0,30343
30:00.0,25265
30:00.0,29047
30:00.0,22312
30:00.0,14609
30:00.0,10828
30:00.0,9484
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,124
30:00.0,140
30:00.0,125
30:00.0,109
30:00.0,140
30:00.0,140
15:00.0,125
15:00.0,109
15:00.0,124
15:00.0,125
15:00.0,140
15:00.0,50968
15:00.0,51109
15:00.0,51281
15:00.0,51547
15:00.0,51797
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,218
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,156
15:00.0,124
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,109
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,203
15:00.0,140
15:00.0,125
15:00.0,109
15:00.0,203
15:00.0,124
15:00.0,109
15:00.0,140
15:00.0,328
15:00.0,390
15:00.0,109
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,218
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,3515
15:00.0,125
15:00.0,140
15:00.0,109
15:00.0,109
15:00.0,125
15:00.0,281
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,218
15:00.0,124
15:00.0,156
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,140
15:00.0,484
15:00.0,124
15:00.0,125
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,218
15:00.0,125
15:00.0,140
15:00.0,125
15:00.0,140
15:00.0,124
15:00.0,140
15:00.0,171
15:00.0,125
15:00.0,218
15:00.0,140
15:00.0,109
15:00.0,156
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,109
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,124
15:00.0,109
15:00.0,109
15:00.0,124
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,109
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,125
15:00.0,140
15:00.0,156
15:00.0,187
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,53515
15:00.0,53109
15:00.0,54187
15:00.0,54328
15:00.0,218
15:00.0,124
15:00.0,140
15:00.0,0
15:00.0,125
15:00.0,140
15:00.0,125
15:00.0,140
15:00.0,156
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,140
15:00.0,109
15:00.0,125
15:00.0,109
15:00.0,109
15:00.0,109
15:00.0,124
15:00.0,54781
15:00.0,54953
15:00.0,57797
15:00.0,60719
15:00.0,60797
15:00.0,61500
15:00.0,61937
15:00.0,63219
15:00.0,62969
15:00.0,109
15:00.0,171
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,203
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,265
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,171
15:00.0,109
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,125
15:00.0,140
15:00.0,0
15:00.0,203
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,187
15:00.0,140
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,109
15:00.0,140
15:00.0,5734
15:00.0,8468
15:00.0,13453
15:00.0,16812
15:00.0,24672
15:00.0,26578
15:00.0,30328
15:00.0,140
15:00.0,140
15:00.0,187
15:00.0,140
15:00.0,46094
15:00.0,47265
15:00.0,47359
15:00.0,47625
15:00.0,48140
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,250
15:00.0,171
15:00.0,124
15:00.0,0
15:00.0,140
15:00.0,140
15:00.0,109
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,265
15:00.0,124
15:00.0,124
15:00.0,140
15:00.0,218
15:00.0,48890
15:00.0,124
15:00.0,109
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,156
15:00.0,124
15:00.0,140
15:00.0,48187
15:00.0,49187
15:00.0,109
15:00.0,109
15:00.0,140
15:00.0,218
15:00.0,109
15:00.0,109
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,109
15:00.0,124
15:00.0,125
15:00.0,156
15:00.0,109
15:00.0,171
15:00.0,109
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,218
15:00.0,124
15:00.0,109
15:00.0,109
15:00.0,249
15:00.0,156
15:00.0,124
15:00.0,109
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,5593
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,109
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,12734
15:00.0,12796
15:00.0,15781
15:00.0,16593
15:00.0,19515
15:00.0,21718
15:00.0,21922
15:00.0,25281
15:00.0,34937
15:00.0,36640
15:00.0,38609
15:00.0,42281
15:00.0,45328
15:00.0,47984
15:00.0,51984
15:00.0,66797
15:00.0,109
15:00.0,109
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,49890
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,125
15:00.0,140
15:00.0,109
15:00.0,109
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,125
15:00.0,124
00:00.0,140
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,140
00:00.0,140
00:00.0,171
00:00.0,140
00:00.0,15
00:00.0,281
00:00.0,421
00:00.0,187
00:00.0,234
00:00.0,343
00:00.0,15
00:00.0,328
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,156
00:00.0,140
00:00.0,124
00:00.0,375
00:00.0,124
00:00.0,18453
00:00.0,18953
00:00.0,218
00:00.0,171
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,171
00:00.0,125
00:00.0,125
00:00.0,187
00:00.0,140
00:00.0,19062
00:00.0,109
00:00.0,0
00:00.0,124
00:00.0,421
00:00.0,390
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,171
00:00.0,140
00:00.0,156
00:00.0,171
00:00.0,140
00:00.0,156
00:00.0,124
00:00.0,140
00:00.0,171
00:00.0,124
00:00.0,140
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,140
00:00.0,203
00:00.0,218
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,203
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,140
00:00.0,125
00:00.0,171
00:00.0,203
00:00.0,156
00:00.0,124
00:00.0,218
00:00.0,265
00:00.0,140
00:00.0,125
00:00.0,218
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,140
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,156
00:00.0,171
00:00.0,140
00:00.0,109
00:00.0,265
00:00.0,171
00:00.0,15
00:00.0,125
00:00.0,171
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,187
00:00.0,3562
00:00.0,4421
00:00.0,8281
00:00.0,13031
00:00.0,140
00:00.0,14640
00:00.0,16390
00:00.0,14781
00:00.0,16812
00:00.0,140
00:00.0,16953
00:00.0,140
00:00.0,124
00:00.0,187
00:00.0,140
00:00.0,234
00:00.0,58437
00:00.0,140
00:00.0,218
00:00.0,140
00:00.0,125
00:00.0,109
00:00.0,296
00:00.0,265
00:00.0,187
00:00.0,140
00:00.0,124
00:00.0,156
00:00.0,156
00:00.0,328
00:00.0,218
00:00.0,140
00:00.0,156
00:00.0,109
00:00.0,171
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,109
00:00.0,0
00:00.0,124
00:00.0,156
00:00.0,250
00:00.0,124
00:00.0,140
00:00.0,124
00:00.0,296
00:00.0,140
00:00.0,124
00:00.0,187
00:00.0,203
00:00.0,156
00:00.0,125
00:00.0,140
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,187
00:00.0,218
00:00.0,140
00:00.0,203
00:00.0,140
00:00.0,218
00:00.0,171
00:00.0,0
00:00.0,57375
00:00.0,218
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,140
00:00.0,109
00:00.0,109
00:00.0,109
00:00.0,125
00:00.0,125
00:00.0,156
00:00.0,109
00:00.0,125
00:00.0,125
00:00.0,109
00:00.0,203
00:00.0,140
00:00.0,0
00:00.0,125
00:00.0,125
00:00.0,109
00:00.0,109
00:00.0,125
00:00.0,124
00:00.0,15
00:00.0,140
00:00.0,109
00:00.0,140
00:00.0,109
00:00.0,140
00:00.0,156
00:00.0,187
00:00.0,218
00:00.0,203
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,218
00:00.0,140
00:00.0,125
00:00.0,140
00:00.0,234
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,249
00:00.0,296
00:00.0,234
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,109
00:00.0,109
00:00.0,203
00:00.0,124
00:00.0,109
00:00.0,375
00:00.0,125
00:00.0,125
00:00.0,390
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,437
00:00.0,0
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,140
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,15
00:00.0,125
00:00.0,109
00:00.0,140
00:00.0,218
00:00.0,140
00:00.0,187
00:00.0,140
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,187
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,109
00:00.0,125
00:00.0,203
00:00.0,140
00:00.0,124
00:00.0,140
00:00.0,140
00:00.0,125
00:00.0,140
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,124
00:00.0,156
00:00.0,0
00:00.0,125
00:00.0,125
00:00.0,0
00:00.0,125
00:00.0,140
00:00.0,124
00:00.0,140
00:00.0,156
00:00.0,124
00:00.0,124
00:00.0,140
00:00.0,140
00:00.0,171
00:00.0,171
00:00.0,234
00:00.0,124
00:00.0,124
00:00.0,140
00:00.0,265
00:00.0,187
00:00.0,16546
00:00.0,17531
00:00.0,18203
00:00.0,140
00:00.0,140
00:00.0,156
00:00.0,140
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,109
00:00.0,125
00:00.0,124
00:00.0,140
00:00.0,125
00:00.0,140
00:00.0,109
00:00.0,234
00:00.0,18078
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,234
00:00.0,250
00:00.0,156
00:00.0,124
00:00.0,421
00:00.0,375
00:00.0,421
45:00.0,125
45:00.0,312
45:00.0,109
45:00.0,124
45:00.0,187
45:00.0,140
45:00.0,125
45:00.0,125
45:00.0,109
45:00.0,109
45:00.0,125
45:00.0,109
45:00.0,124
45:00.0,125
45:00.0,37718
45:00.0,37781
45:00.0,38843
45:00.0,109
45:00.0,124
45:00.0,109
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,124
45:00.0,125
45:00.0,125
45:00.0,125
45:00.0,125
45:00.0,125
45:00.0,125
45:00.0,124
45:00.0,125
45:00.0,39156
45:00.0,41750
45:00.0,125
45:00.0,109
45:00.0,125
45:00.0,124
45:00.0,234
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,125
45:00.0,124
45:00.0,124
45:00.0,140
45:00.0,124
45:00.0,843
45:00.0,124
45:00.0,124
45:00.0,124
45:00.0,140
45:00.0,125
45:00.0,109
45:00.0,125
45:00.0,124
45:00.0,109
45:00.0,140
45:00.0,124
45:00.0,125
45:00.0,109
45:00.0,125
45:00.0,124
45:00.0,765
45:00.0,125
45:00.0,109
45:00.0,125
45:00.0,125
45:00.0,159829
45:00.0,140
45:00.0,37484
45:00.0,125
45:00.0,124
45:00.0,140
45:00.0,124
45:00.0,124
45:00.0,156
45:00.0,125
45:00.0,140
45:00.0,218
45:00.0,125
45:00.0,124
45:00.0,124
45:00.0,3171
45:00.0,7406
45:00.0,156157
45:00.0,109
45:00.0,124
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,124
45:00.0,125
45:00.0,124
45:00.0,171
45:00.0,109
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,140
45:00.0,109
45:00.0,15
45:00.0,43343
45:00.0,125
45:00.0,124
45:00.0,140
45:00.0,156
45:00.0,249
45:00.0,124
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,109
45:00.0,156
45:00.0,140
45:00.0,124
45:00.0,109
45:00.0,125
45:00.0,109
45:00.0,218
45:00.0,124
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,125
45:00.0,0
45:00.0,249
45:00.0,218
45:00.0,140
45:00.0,109
45:00.0,156
45:00.0,171
45:00.0,124
45:00.0,109
45:00.0,124
45:00.0,109
45:00.0,140
45:00.0,140
45:00.0,187
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,125
45:00.0,124
45:00.0,109
45:00.0,124
45:00.0,124
45:00.0,109
45:00.0,109
45:00.0,140
45:00.0,156
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,125
45:00.0,125
45:00.0,156
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,171
45:00.0,140
45:00.0,218
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,156
45:00.0,125
45:00.0,0
45:00.0,218
45:00.0,140
45:00.0,156
45:00.0,250
45:00.0,265
45:00.0,250
45:00.0,140
45:00.0,0
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,124
45:00.0,109
45:00.0,171
45:00.0,140
45:00.0,156
45:00.0,124
45:00.0,158391
45:00.0,158454
45:00.0,158719
45:00.0,159094
45:00.0,159407
45:00.0,140
45:00.0,125
45:00.0,156
45:00.0,140
45:00.0,125
45:00.0,156
45:00.0,234
45:00.0,328
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,265
45:00.0,124
45:00.0,234
45:00.0,468
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,234
45:00.0,343
45:00.0,359
45:00.0,0
45:00.0,140
45:00.0,0
45:00.0,125
45:00.0,453
45:00.0,140
45:00.0,312
45:00.0,234
45:00.0,249
45:00.0,0
45:00.0,140
45:00.0,125
45:00.0,125
45:00.0,140
45:00.0,140
45:00.0,25375
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,218
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,133906
45:00.0,218
45:00.0,125
45:00.0,234
45:00.0,250
45:00.0,133031
45:00.0,109
45:00.0,101359
45:00.0,124
45:00.0,109
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,218
45:00.0,328
45:00.0,140
45:00.0,265
45:00.0,140
45:00.0,156
45:00.0,187
45:00.0,156
45:00.0,187
45:00.0,281
45:00.0,0
45:00.0,125
45:00.0,140
45:00.0,109
45:00.0,109
45:00.0,140
45:00.0,140
45:00.0,22093
45:00.0,124
45:00.0,27625
45:00.0,27765
45:00.0,31906
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,43906
45:00.0,156829
45:00.0,157328
45:00.0,158016
45:00.0,158219
45:00.0,203
45:00.0,250
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,0
45:00.0,140
45:00.0,187
45:00.0,281
45:00.0,171
45:00.0,140
45:00.0,125
45:00.0,187
45:00.0,250
45:00.0,140
45:00.0,109
45:00.0,171
45:00.0,140
45:00.0,125
45:00.0,109
45:00.0,125
45:00.0,124
45:00.0,18421
45:00.0,18015
45:00.0,184407
45:00.0,184188
45:00.0,184110
45:00.0,183001
45:00.0,182782
45:00.0,182641
45:00.0,181969
45:00.0,181735
45:00.0,173204
45:00.0,163250
45:00.0,171
45:00.0,140
45:00.0,109
45:00.0,109
45:00.0,162688
45:00.0,156
45:00.0,17796
45:00.0,17390
45:00.0,16000
45:00.0,15640
45:00.0,15328
45:00.0,15250
45:00.0,14515
45:00.0,13359
45:00.0,13234
45:00.0,12265
45:00.0,156
45:00.0,9953
45:00.0,7500
45:00.0,124
45:00.0,124
45:00.0,125
45:00.0,109
45:00.0,35343
45:00.0,34343
45:00.0,35765
45:00.0,109
45:00.0,125
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,359
45:00.0,390
45:00.0,453
45:00.0,0
45:00.0,0
45:00.0,187
45:00.0,233
45:00.0,140
45:00.0,156
45:00.0,125
45:00.0,109
45:00.0,125
45:00.0,109
45:00.0,140
45:00.0,171
45:00.0,124
45:00.0,125
45:00.0,124
45:00.0,125
45:00.0,156
45:00.0,218
45:00.0,125
45:00.0,109
45:00.0,562
45:00.0,468
45:00.0,234
45:00.0,156
45:00.0,140
45:00.0,125
45:00.0,125
45:00.0,124
45:00.0,109
45:00.0,125
45:00.0,109
45:00.0,125
45:00.0,109
45:00.0,125
45:00.0,125
45:00.0,124
45:00.0,140
45:00.0,234
45:00.0,187
45:00.0,249
45:00.0,36890
45:00.0,109
45:00.0,109
45:00.0,124
45:00.0,125
30:00.0,69718
30:00.0,72734
30:00.0,124
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,125
30:00.0,125
30:00.0,125
30:00.0,156
30:00.0,109
30:00.0,140
30:00.0,124
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,250
30:00.0,109
30:00.0,124
30:00.0,124
30:00.0,13078
30:00.0,125
30:00.0,109
30:00.0,10437
30:00.0,125
30:00.0,109
30:00.0,124
30:00.0,125
30:00.0,109
30:00.0,125
30:00.0,124
30:00.0,124
30:00.0,109
30:00.0,124
30:00.0,171
30:00.0,124
30:00.0,109
30:00.0,109
30:00.0,124
30:00.0,125
30:00.0,125
30:00.0,125
30:00.0,124
30:00.0,109
30:00.0,140
30:00.0,125
30:00.0,124
30:00.0,124
30:00.0,125
30:00.0,124
30:00.0,124
30:00.0,125
30:00.0,265
30:00.0,124
30:00.0,171
30:00.0,109
30:00.0,125
30:00.0,125
30:00.0,109
30:00.0,124
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,93
30:00.0,109
30:00.0,48047
30:00.0,39640
30:00.0,37390
30:00.0,36672
30:00.0,31906
30:00.0,32828
30:00.0,125
30:00.0,124
30:00.0,6687
30:00.0,16609
30:00.0,19343
30:00.0,23812
30:00.0,33968
30:00.0,34203
30:00.0,171
30:00.0,124
30:00.0,28234
30:00.0,30640
30:00.0,28062
30:00.0,27172
30:00.0,26015
30:00.0,24390
30:00.0,25375
30:00.0,22156
30:00.0,140
30:00.0,156
30:00.0,1437
30:00.0,35781
30:00.0,20484
30:00.0,41781
30:00.0,7078
30:00.0,19562
30:00.0,15859
30:00.0,45781
30:00.0,69156
15:00.0,250
15:00.0,156
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,39875
15:00.0,140
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,125
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,156
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,171
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,63812
15:00.0,61969
15:00.0,60094
15:00.0,59797
15:00.0,59656
15:00.0,124
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,140
15:00.0,124
15:00.0,171
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,281
15:00.0,125
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,0
15:00.0,140
15:00.0,156
15:00.0,59437
15:00.0,56844
15:00.0,53359
15:00.0,52765
15:00.0,52031
15:00.0,50968
15:00.0,50843
15:00.0,49703
15:00.0,48656
15:00.0,48265
15:00.0,48015
15:00.0,47281
15:00.0,45203
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,156
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,125
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,45078
15:00.0,42703
15:00.0,41515
15:00.0,38656
15:00.0,37672
15:00.0,37218
15:00.0,36922
15:00.0,36437
15:00.0,34250
15:00.0,34078
15:00.0,30187
15:00.0,29796
15:00.0,26343
15:00.0,19859
15:00.0,17859
15:00.0,13453
15:00.0,13000
15:00.0,11062
15:00.0,8750
15:00.0,8250
15:00.0,7609
15:00.0,4875
15:00.0,140
15:00.0,1234
15:00.0,703
15:00.0,312
15:00.0,156
15:00.0,140
15:00.0,281
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,156
15:00.0,249
15:00.0,140
15:00.0,156
15:00.0,140
15:00.0,140
15:00.0,281
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,171
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,140
15:00.0,187
15:00.0,171
15:00.0,156
15:00.0,156
15:00.0,69844
15:00.0,70234
15:00.0,67125
15:00.0,64015
15:00.0,140
15:00.0,63859
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,203
15:00.0,140
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,124
00:00.0,109
00:00.0,15
00:00.0,109
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,109
00:00.0,124
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,156
00:00.0,156
00:00.0,140
00:00.0,156
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,187
00:00.0,15
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,187
00:00.0,10500
00:00.0,12875
00:00.0,21031
00:00.0,17562
00:00.0,21156
00:00.0,140
00:00.0,156
00:00.0,124
00:00.0,140
00:00.0,156
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,156
00:00.0,140
00:00.0,140
00:00.0,53531
00:00.0,140
00:00.0,140
00:00.0,49422
00:00.0,43125
00:00.0,39047
