region,PreciseTimeStamp,e2EDurationInMilliseconds,num_starts_per_region
westus2,44149,140,77
westus2,44149,109,119
westus2,44148.95833,171,22
westus2,44148.95833,93,26
westus2,44148.95833,187,20
westus2,44148.95833,124,134
westus2,44148.95833,140,317
westus2,44148.95833,156,34
westus2,44148.95833,125,145
westus2,44148.95833,109,33
westus2,44148.95833,78,22
westus2,44148.91667,109,111
westus2,44148.91667,156,36
westus2,44148.91667,124,158
westus2,44148.91667,140,155
westus2,44148.91667,125,161
westus2,44148.91667,171,23
westus2,44148.875,125,131
westus2,44148.875,124,104
westus2,44148.875,93,44
westus2,44148.875,140,51
westus2,44148.875,171,11
westus2,44148.875,109,154
westus2,44148.875,156,11
westus2,44148.875,78,36
westus2,44148.875,218,11
westus2,44148.83333,171,14
westus2,44148.83333,140,174
westus2,44148.83333,124,87
westus2,44148.83333,156,28
westus2,44148.83333,125,91
westus2,44148.83333,109,67
westus2,44148.79167,203,15
westus2,44148.79167,156,35
westus2,44148.79167,109,74
westus2,44148.79167,171,19
westus2,44148.79167,234,11
westus2,44148.79167,125,201
westus2,44148.79167,140,206
westus2,44148.79167,187,17
westus2,44148.79167,124,205
westus2,44148.79167,218,11
westus2,44148.75,0,25
westus2,44148.75,187,13
westus2,44148.75,156,42
westus2,44148.75,109,91
westus2,44148.75,124,92
westus2,44148.75,125,96
westus2,44148.75,140,112
westus2,44148.70833,218,16
westus2,44148.70833,140,107
westus2,44148.70833,124,70
westus2,44148.70833,156,50
westus2,44148.70833,171,15
westus2,44148.70833,187,13
westus2,44148.70833,109,39
westus2,44148.70833,0,45
westus2,44148.70833,125,68
westus2,44148.70833,15,11
westus,44154,140,11
westus,44154,109,32
westus,44154,124,11
westus,44153.95833,62,11
westus,44153.95833,140,11
westus,44153.95833,125,34
westus,44153.95833,124,44
westus,44153.95833,78,110
westus,44153.95833,109,41
westus,44153.95833,93,60
westus,44153.91667,109,88
westus,44153.91667,124,35
westus,44153.91667,140,13
westus,44153.91667,125,38
westus,44153.875,109,29
westus,44153.875,125,31
westus,44153.875,124,30
westus,44153.83333,125,63
westus,44153.83333,124,56
westus,44153.83333,171,15
westus,44153.83333,140,36
westus,44153.83333,109,79
westus,44153.83333,156,12
westus,44153.79167,124,29
westus,44153.79167,125,19
westus,44153.79167,140,19
westus,44153.79167,0,21
westus,44153.79167,109,25
westus,44153.75,125,12
westus,44153.75,78,37
westus,44153.75,109,82
westus,44153.75,124,18
westus,44153.75,93,59
westus,44153.70833,109,14
westus,44153.70833,78,20
westus,44153.70833,125,13
westus,44153.66667,156,18
westus,44153.66667,124,144
westus,44153.66667,125,156
westus,44153.66667,140,25
westus,44153.66667,171,11
westus,44153.66667,109,152
westus,44153.625,109,75
westus,44153.625,124,158
westus,44153.625,156,18
westus,44153.625,125,163
westus,44153.625,171,17
westus,44153.625,140,44
westus,44153.58333,156,21
westus,44153.58333,109,138
westus,44153.58333,140,69
westus,44153.58333,124,143
westus,44153.58333,125,138
westus,44153.54167,140,22
westus,44153.54167,124,82
westus,44153.54167,109,135
westus,44153.54167,125,77
westus,44153.5,124,161
westus,44153.5,156,16
westus,44153.5,93,21
westus,44153.5,140,32
westus,44153.5,125,184
westus,44153.5,109,297
westus,44153.45833,124,155
westus,44153.45833,140,33
westus,44153.45833,109,201
westus,44153.45833,125,193
westus,44153.45833,156,11
westus,44153.41667,156,12
westus,44153.41667,140,39
westus,44153.41667,124,130
westus,44153.41667,109,89
westus,44153.41667,125,142
westus,44153.375,93,127
westus,44153.375,109,55
westus,44153.375,78,140
westus,44153.375,140,34
westus,44153.375,62,18
westus,44153.375,156,16
westus,44153.375,124,48
westus,44153.375,125,55
westus,44153.33333,78,144
westus,44153.33333,62,59
westus,44153.33333,93,112
westus,44153.29167,93,114
westus,44153.29167,62,32
westus,44153.29167,78,145
westus,44153.25,124,61
westus,44153.25,109,76
westus,44153.25,125,62
westus,44153.25,140,13
westus,44153.20833,62,12
westus,44153.20833,78,179
westus,44153.20833,93,70
westus,44153.20833,109,12
westus,44153.16667,125,49
westus,44153.16667,109,91
westus,44153.16667,78,107
westus,44153.16667,93,63
westus,44153.16667,124,67
westus,44153.16667,62,13
westus,44153.125,140,20
westus,44153.125,93,33
westus,44153.125,156,11
westus,44153.125,124,88
westus,44153.125,109,240
westus,44153.125,125,93
westus,44153.08333,171,80
westus,44153.08333,125,86
westus,44153.08333,156,82
westus,44153.08333,140,61
westus,44153.08333,0,11
westus,44153.08333,187,26
westus,44153.08333,109,72
westus,44153.08333,124,82
westus,44153.04167,125,154
westus,44153.04167,156,77
westus,44153.04167,78,37
westus,44153.04167,93,80
westus,44153.04167,124,132
westus,44153.04167,109,102
westus,44153.04167,187,12
westus,44153.04167,171,31
westus,44153.04167,140,170
westus,44153,156,46
westus,44153,124,149
westus,44153,93,11
westus,44153,109,124
westus,44153,187,13
westus,44153,171,21
westus,44153,140,305
westus,44153,125,151
westus,44152.95833,171,19
westus,44152.95833,140,361
westus,44152.95833,125,137
westus,44152.95833,124,113
westus,44152.95833,109,105
westus,44152.95833,156,88
westus,44152.95833,187,12
westus,44152.91667,124,98
westus,44152.91667,140,216
westus,44152.91667,78,20
westus,44152.91667,93,128
westus,44152.91667,218,11
westus,44152.91667,125,94
westus,44152.91667,156,32
westus,44152.91667,109,139
westus,44152.875,140,242
westus,44152.875,171,16
westus,44152.875,125,138
westus,44152.875,93,13
westus,44152.875,124,142
westus,44152.875,156,48
westus,44152.875,109,157
westus,44152.83333,156,212
westus,44152.83333,281,12
westus,44152.83333,15,12
westus,44152.83333,187,28
westus,44152.83333,140,319
westus,44152.83333,249,11
westus,44152.83333,250,11
westus,44152.83333,234,17
westus,44152.83333,124,114
westus,44152.83333,0,35
westus,44152.83333,125,111
westus,44152.83333,203,18
westus,44152.83333,218,24
westus,44152.83333,109,81
westus,44152.83333,171,64
westus,44152.79167,140,58
westus,44152.79167,109,124
westus,44152.79167,93,286
westus,44152.79167,62,20
westus,44152.79167,124,36
westus,44152.79167,125,42
westus,44152.79167,78,210
westus,44152.79167,156,19
westus,44152.75,62,12
westus,44152.75,171,21
westus,44152.75,187,16
westus,44152.75,125,174
westus,44152.75,156,37
westus,44152.75,234,13
westus,44152.75,124,156
westus,44152.75,140,187
westus,44152.75,78,102
westus,44152.75,93,143
westus,44152.75,0,19
westus,44152.75,203,14
westus,44152.75,109,215
westus,44152.70833,218,11
westus,44152.70833,156,105
westus,44152.70833,140,212
westus,44152.70833,124,172
westus,44152.70833,187,21
westus,44152.70833,171,43
westus,44152.70833,125,182
westus,44152.70833,265,11
westus,44152.70833,109,107
westus,44152.66667,156,160
westus,44152.66667,265,11
westus,44152.66667,125,85
westus,44152.66667,140,124
westus,44152.66667,0,17
westus,44152.66667,234,14
westus,44152.66667,109,131
westus,44152.66667,187,12
westus,44152.66667,203,11
westus,44152.66667,78,46
westus,44152.66667,93,244
westus,44152.66667,171,49
westus,44152.66667,124,83
westus,44152.66667,218,14
westus,44152.625,109,91
westus,44152.625,93,11
westus,44152.625,156,191
westus,44152.625,140,276
westus,44152.625,203,20
westus,44152.625,171,52
westus,44152.625,187,24
westus,44152.625,125,107
westus,44152.625,124,97
westus,44152.58333,156,23
westus,44152.58333,109,247
westus,44152.58333,171,15
westus,44152.58333,125,175
westus,44152.58333,93,19
westus,44152.58333,203,15
westus,44152.58333,124,174
westus,44152.58333,140,105
westus,44152.54167,140,91
westus,44152.54167,78,66
westus,44152.54167,156,13
westus,44152.54167,171,12
westus,44152.54167,187,11
westus,44152.54167,109,263
westus,44152.54167,124,46
westus,44152.54167,93,336
westus,44152.54167,125,50
westus,44152.5,124,56
westus,44152.5,109,85
westus,44152.5,125,51
westus,44152.5,187,12
westus,44152.5,78,28
westus,44152.5,140,310
westus,44152.5,156,191
westus,44152.5,171,29
westus,44152.5,93,44
westus,44152.45833,140,172
westus,44152.45833,124,130
westus,44152.45833,125,148
westus,44152.45833,109,97
westus,44152.45833,171,19
westus,44152.45833,78,48
westus,44152.45833,93,82
westus,44152.45833,156,89
westus,44152.41667,156,63
westus,44152.41667,187,12
westus,44152.41667,124,153
westus,44152.41667,109,64
westus,44152.41667,171,13
westus,44152.41667,140,385
westus,44152.41667,125,168
westus,44152.375,125,106
westus,44152.375,171,17
westus,44152.375,93,56
westus,44152.375,187,15
westus,44152.375,124,96
westus,44152.375,140,182
westus,44152.375,156,60
westus,44152.375,109,239
westus,44152.33333,109,159
westus,44152.33333,93,257
westus,44152.33333,78,148
westus,44152.33333,125,32
westus,44152.33333,124,37
westus,44152.33333,140,103
westus,44152.33333,156,45
westus,44152.29167,109,132
westus,44152.29167,78,63
westus,44152.29167,124,93
westus,44152.29167,140,132
westus,44152.29167,125,107
westus,44152.29167,171,23
westus,44152.29167,156,101
westus,44152.29167,93,194
westus,44152.25,124,102
westus,44152.25,109,50
westus,44152.25,140,281
westus,44152.25,218,14
westus,44152.25,125,137
westus,44152.25,187,16
westus,44152.25,171,24
westus,44152.25,156,82
westus,44152.20833,218,11
westus,44152.20833,187,18
westus,44152.20833,203,17
westus,44152.20833,125,101
westus,44152.20833,124,102
westus,44152.20833,156,113
westus,44152.20833,109,101
westus,44152.20833,171,47
westus,44152.20833,0,23
westus,44152.20833,140,238
westus,44152.16667,171,16
westus,44152.16667,124,102
westus,44152.16667,109,107
westus,44152.16667,78,94
westus,44152.16667,140,118
westus,44152.16667,125,117
westus,44152.16667,156,51
westus,44152.16667,93,202
westus,44152.125,78,12
westus,44152.125,140,356
westus,44152.125,171,20
westus,44152.125,156,42
westus,44152.125,124,95
westus,44152.125,125,103
westus,44152.125,93,59
westus,44152.125,109,84
westus,44152.08333,171,23
westus,44152.08333,125,65
westus,44152.08333,109,185
westus,44152.08333,93,128
westus,44152.08333,140,98
westus,44152.08333,124,72
westus,44152.08333,156,114
westus,44152.04167,171,28
westus,44152.04167,203,14
westus,44152.04167,125,107
westus,44152.04167,187,24
westus,44152.04167,140,290
westus,44152.04167,156,76
westus,44152.04167,78,48
westus,44152.04167,124,95
westus,44152.04167,109,117
westus,44152.04167,93,145
westus,44152,109,241
westus,44152,125,246
westus,44152,140,178
westus,44152,124,146
westus,44152,156,35
westus,44152,171,19
westus,44152,93,16
westus,44151.95833,124,83
westus,44151.95833,78,15
westus,44151.95833,156,44
westus,44151.95833,93,63
westus,44151.95833,265,11
westus,44151.95833,140,176
westus,44151.95833,0,206
westus,44151.95833,203,22
westus,44151.95833,109,173
westus,44151.95833,15,13
westus,44151.95833,218,18
westus,44151.95833,171,25
westus,44151.95833,125,185
westus,44151.95833,187,33
westus,44151.91667,78,138
westus,44151.91667,156,22
westus,44151.91667,140,116
westus,44151.91667,125,66
westus,44151.91667,93,179
westus,44151.91667,62,45
westus,44151.91667,124,31
westus,44151.91667,109,139
westus,44151.91667,187,11
westus,44151.91667,171,13
westus,44151.875,109,243
westus,44151.875,93,396
westus,44151.875,125,28
westus,44151.875,124,11
westus,44151.875,78,164
westus,44151.83333,218,11
westus,44151.83333,78,183
westus,44151.83333,187,22
westus,44151.83333,140,119
westus,44151.83333,203,13
westus,44151.83333,125,128
westus,44151.83333,171,16
westus,44151.83333,93,228
westus,44151.83333,109,165
westus,44151.83333,62,23
westus,44151.83333,15,13
westus,44151.83333,124,62
westus,44151.83333,156,58
westus,44151.83333,0,28
westus,44151.79167,140,277
westus,44151.79167,187,12
westus,44151.79167,125,184
westus,44151.79167,124,97
westus,44151.79167,93,21
westus,44151.79167,78,17
westus,44151.79167,156,56
westus,44151.79167,171,21
westus,44151.79167,109,74
westus,44151.75,171,25
westus,44151.75,109,81
westus,44151.75,124,84
westus,44151.75,125,168
westus,44151.75,156,125
westus,44151.75,140,263
westus,44151.75,93,20
westus,44151.70833,109,118
westus,44151.70833,171,11
westus,44151.70833,156,41
westus,44151.70833,93,77
westus,44151.70833,125,177
westus,44151.70833,140,242
westus,44151.70833,124,107
westus,44151.70833,78,48
westus,44151.66667,124,75
westus,44151.66667,171,14
westus,44151.66667,125,141
westus,44151.66667,93,158
westus,44151.66667,140,180
westus,44151.66667,109,232
westus,44151.66667,156,32
westus,44151.625,109,106
westus,44151.625,124,101
westus,44151.625,171,28
westus,44151.625,140,310
westus,44151.625,187,16
westus,44151.625,125,165
westus,44151.625,156,148
westus,44151.58333,125,229
westus,44151.58333,156,25
westus,44151.58333,171,11
westus,44151.58333,124,120
westus,44151.58333,140,150
westus,44151.58333,93,27
westus,44151.58333,109,198
westus,44151.58333,78,12
westus,44151.54167,156,172
westus,44151.54167,125,98
westus,44151.54167,124,44
westus,44151.54167,171,37
westus,44151.54167,140,255
westus,44151.54167,187,13
westus,44151.54167,109,58
westus,44151.54167,78,16
westus,44151.54167,93,113
westus,44151.5,62,26
westus,44151.5,109,25
westus,44151.5,93,119
westus,44151.5,78,116
westus,44151.5,140,226
westus,44151.5,171,54
westus,44151.5,156,220
westus,44151.5,125,71
westus,44151.5,124,33
westus,44151.45833,140,200
westus,44151.45833,156,93
westus,44151.45833,109,135
westus,44151.45833,125,170
westus,44151.45833,171,18
westus,44151.45833,203,14
westus,44151.45833,124,93
westus,44151.45833,93,19
westus,44151.41667,125,190
westus,44151.41667,203,14
westus,44151.41667,124,110
westus,44151.41667,187,12
westus,44151.41667,109,51
westus,44151.41667,156,113
westus,44151.41667,140,345
westus,44151.41667,171,28
westus,44151.375,187,21
westus,44151.375,156,217
westus,44151.375,203,14
westus,44151.375,171,39
westus,44151.375,124,95
westus,44151.375,140,231
westus,44151.375,125,145
westus,44151.375,109,150
westus,44151.33333,125,195
westus,44151.33333,171,21
westus,44151.33333,124,101
westus,44151.33333,109,67
westus,44151.33333,156,52
westus,44151.33333,140,384
westus,44151.29167,156,36
westus,44151.29167,171,15
westus,44151.29167,124,123
westus,44151.29167,109,89
westus,44151.29167,140,336
westus,44151.29167,125,238
westus,44151.25,140,218
westus,44151.25,156,85
westus,44151.25,171,16
westus,44151.25,109,161
westus,44151.25,124,108
westus,44151.25,125,193
westus,44151.25,187,19
westus,44151.20833,124,84
westus,44151.20833,187,15
westus,44151.20833,156,217
westus,44151.20833,125,159
westus,44151.20833,171,40
westus,44151.20833,140,370
westus,44151.16667,156,52
westus,44151.16667,171,20
westus,44151.16667,203,12
westus,44151.16667,109,78
westus,44151.16667,140,327
westus,44151.16667,125,211
westus,44151.16667,124,124
westus,44151.125,140,341
westus,44151.125,234,12
westus,44151.125,203,11
westus,44151.125,156,241
westus,44151.125,124,58
westus,44151.125,109,54
westus,44151.125,125,107
westus,44151.125,187,16
westus,44151.125,171,38
westus,44151.08333,171,33
westus,44151.08333,140,166
westus,44151.08333,124,110
westus,44151.08333,187,17
westus,44151.08333,125,239
westus,44151.08333,156,132
westus,44151.08333,109,186
westus,44151.04167,140,283
westus,44151.04167,109,65
westus,44151.04167,124,112
westus,44151.04167,125,191
westus,44151.04167,156,84
westus,44151.04167,171,21
westus,44151.04167,187,12
westus,44151,124,89
westus,44151,156,96
westus,44151,171,14
westus,44151,140,310
westus,44151,109,44
westus,44151,125,148
westus,44150.95833,156,75
westus,44150.95833,171,19
westus,44150.95833,140,293
westus,44150.95833,125,169
westus,44150.95833,124,52
westus,44150.95833,109,52
westus,44150.91667,109,45
westus,44150.91667,156,90
westus,44150.91667,171,16
westus,44150.91667,125,208
westus,44150.91667,124,117
westus,44150.91667,140,343
westus,44150.875,125,161
westus,44150.875,156,209
westus,44150.875,187,15
westus,44150.875,203,13
westus,44150.875,140,228
westus,44150.875,124,82
westus,44150.875,109,82
westus,44150.875,171,63
westus,44150.83333,124,84
westus,44150.83333,109,92
westus,44150.83333,125,133
westus,44150.83333,171,19
westus,44150.83333,140,298
westus,44150.83333,156,89
westus,44150.79167,109,29
westus,44150.79167,125,147
westus,44150.79167,203,15
westus,44150.79167,156,192
westus,44150.79167,140,419
westus,44150.79167,124,75
westus,44150.79167,171,35
westus,44150.79167,187,14
westus,44150.75,140,311
westus,44150.75,93,14
westus,44150.75,171,27
westus,44150.75,187,15
westus,44150.75,125,115
westus,44150.75,109,61
westus,44150.75,156,154
westus,44150.75,203,16
westus,44150.75,124,65
westus,44150.70833,124,27
westus,44150.70833,140,135
westus,44150.70833,218,12
westus,44150.70833,156,146
westus,44150.70833,125,47
westus,44150.70833,109,23
westus,44150.70833,203,32
westus,44150.70833,171,231
westus,44150.70833,187,153
westus,44150.66667,156,111
westus,44150.66667,171,11
westus,44150.66667,187,16
westus,44150.66667,109,20
westus,44150.66667,125,151
westus,44150.66667,140,373
westus,44150.66667,124,78
westus,44150.625,187,16
westus,44150.625,218,11
westus,44150.625,109,68
westus,44150.625,203,12
westus,44150.625,93,12
westus,44150.625,156,338
westus,44150.625,124,57
westus,44150.625,171,59
westus,44150.625,281,16
westus,44150.625,125,103
westus,44150.625,140,250
westus,44150.58333,93,107
westus,44150.58333,171,11
westus,44150.58333,125,232
westus,44150.58333,156,31
westus,44150.58333,140,223
westus,44150.58333,109,147
westus,44150.58333,124,106
westus,44150.54167,78,55
westus,44150.54167,109,289
westus,44150.54167,125,90
westus,44150.54167,93,258
westus,44150.54167,156,21
westus,44150.54167,140,73
westus,44150.54167,124,41
westus,44150.5,109,302
westus,44150.5,125,108
westus,44150.5,93,55
westus,44150.5,124,84
westus,44150.5,156,142
westus,44150.5,140,136
westus,44150.5,187,12
westus,44150.5,171,28
westus,44150.45833,78,108
westus,44150.45833,156,102
westus,44150.45833,171,15
westus,44150.45833,109,157
westus,44150.45833,140,90
westus,44150.45833,125,66
westus,44150.45833,124,47
westus,44150.45833,93,271
westus,44150.41667,125,96
westus,44150.41667,124,46
westus,44150.41667,171,20
westus,44150.41667,156,105
westus,44150.41667,93,127
westus,44150.41667,78,78
westus,44150.41667,140,287
westus,44150.41667,109,38
westus,44150.41667,203,13
westus,44150.375,140,216
westus,44150.375,93,93
westus,44150.375,109,38
